run_id,date,plant,production_line,machine_id,product_id,shift,planned_minutes,operating_minutes,ideal_cycle_time_seconds,planned_units,actual_units,good_units,scrap_units,rework_units,operator_team
RUN-01379,2025-06-22,North Plant,Line B,M-103,P-600,Night,494.9,457.8,51.0,582.2,488.5,468.4,11.5,8.7,Team C
RUN-01380,2025-06-22,South Plant,Line C,M-201,P-400,Swing,502.8,469.1,48.0,628.6,555.9,537.7,10.8,7.4,Team C
RUN-01381,2025-06-22,South Plant,Line C,M-202,P-600,Swing,389.2,354.7,51.0,457.9,399.8,384.6,9.6,5.6,Team C
RUN-01382,2025-06-22,South Plant,Line D,M-203,P-300,Night,418.7,375.7,36.0,697.9,615.1,592.8,11.8,10.5,Team A
RUN-01383,2025-06-22,West Plant,Line E,M-301,P-600,Day,349.5,308.6,51.0,411.2,374.8,360.7,8.9,5.2,Team C
RUN-01384,2025-06-22,West Plant,Line E,M-302,P-500,Day,405.0,367.6,39.0,623.1,562.7,543.7,11.3,7.6,Team C
RUN-01385,2025-06-23,North Plant,Line A,M-101,P-600,Swing,496.8,463.5,51.0,584.5,503.8,484.7,12.1,7.1,Team A
RUN-01386,2025-06-23,North Plant,Line A,M-102,P-500,Day,400.9,338.1,39.0,616.8,569.8,550.9,11.3,7.6,Team A
RUN-01387,2025-06-23,North Plant,Line B,M-103,P-600,Night,401.9,384.3,51.0,472.8,403.8,387.2,9.5,7.2,Team A
RUN-01388,2025-06-23,South Plant,Line C,M-201,P-400,Night,434.0,397.3,48.0,542.5,468.7,451.5,9.1,8.1,Team B
RUN-01389,2025-06-23,South Plant,Line C,M-202,P-500,Swing,421.8,360.8,39.0,648.9,547.7,526.9,13.1,7.7,Team A
RUN-01390,2025-06-23,South Plant,Line D,M-203,P-500,Day,414.8,390.2,39.0,638.2,599.6,580.3,11.5,7.8,Team D
RUN-01391,2025-06-23,West Plant,Line E,M-301,P-400,Swing,466.9,433.8,48.0,583.6,507.7,488.6,12.1,7.1,Team B
RUN-01392,2025-06-23,West Plant,Line E,M-302,P-400,Night,410.5,367.2,48.0,513.2,450.6,433.6,9.1,7.9,Team C
RUN-01393,2025-06-24,North Plant,Line A,M-101,P-100,Night,420.6,357.0,42.0,600.8,506.5,485.2,12.2,9.1,Team A
RUN-01394,2025-06-24,North Plant,Line A,M-102,P-400,Night,491.0,469.4,48.0,613.7,526.7,507.1,10.4,9.2,Team A
RUN-01395,2025-06-24,North Plant,Line B,M-103,P-400,Day,445.3,426.8,48.0,556.6,502.0,483.3,11.8,6.9,Team A
RUN-01396,2025-06-24,South Plant,Line C,M-201,P-500,Night,469.2,423.5,39.0,721.9,618.1,595.4,12.0,10.7,Team B
RUN-01397,2025-06-24,South Plant,Line C,M-202,P-100,Swing,368.3,309.4,42.0,526.1,459.6,442.2,11.0,6.4,Team B
RUN-01398,2025-06-24,South Plant,Line D,M-203,P-200,Day,509.6,466.3,55.0,555.9,509.0,492.6,9.7,6.7,Team A
RUN-01399,2025-06-24,West Plant,Line E,M-301,P-500,Day,423.1,388.9,39.0,650.8,593.7,571.3,14.1,8.3,Team C
RUN-01400,2025-06-24,West Plant,Line E,M-302,P-300,Day,446.0,426.2,36.0,743.4,695.5,672.1,14.0,9.4,Team A
RUN-01401,2025-06-25,North Plant,Line A,M-101,P-200,Day,412.0,394.5,55.0,449.4,398.6,383.5,9.6,5.6,Team B
RUN-01402,2025-06-25,North Plant,Line A,M-102,P-400,Day,400.5,354.9,48.0,500.7,454.4,439.3,9.0,6.1,Team B
RUN-01403,2025-06-25,North Plant,Line B,M-103,P-600,Night,451.8,388.8,51.0,531.5,448.5,430.0,10.5,8.0,Team A
RUN-01404,2025-06-25,South Plant,Line C,M-201,P-100,Day,378.8,355.0,42.0,541.1,498.0,481.7,9.7,6.6,Team B
RUN-01405,2025-06-25,South Plant,Line C,M-202,P-400,Swing,364.7,335.5,48.0,455.9,395.2,380.2,9.5,5.5,Team D
RUN-01406,2025-06-25,South Plant,Line D,M-203,P-400,Day,404.9,362.5,48.0,506.1,475.5,460.2,9.1,6.2,Team B
RUN-01407,2025-06-25,West Plant,Line E,M-301,P-300,Day,474.3,444.5,36.0,790.5,721.9,694.7,17.2,10.0,Team D
RUN-01408,2025-06-25,West Plant,Line E,M-302,P-300,Night,379.0,352.7,36.0,631.6,548.8,528.1,11.1,9.6,Team D
RUN-01409,2025-06-26,North Plant,Line A,M-101,P-200,Swing,396.3,355.7,55.0,432.3,369.0,355.0,8.9,5.2,Team B
RUN-01410,2025-06-26,North Plant,Line A,M-102,P-400,Swing,410.5,357.8,48.0,513.2,457.6,442.4,9.1,6.1,Team D
RUN-01411,2025-06-26,North Plant,Line B,M-103,P-200,Swing,363.1,319.8,55.0,396.1,335.6,323.1,7.9,4.6,Team B
RUN-01412,2025-06-26,South Plant,Line C,M-201,P-500,Day,366.1,309.5,39.0,563.2,516.0,499.1,10.0,6.8,Team C
RUN-01413,2025-06-26,South Plant,Line C,M-202,P-600,Swing,452.5,432.1,51.0,532.4,451.0,433.9,10.8,6.3,Team C
RUN-01414,2025-06-26,South Plant,Line D,M-203,P-500,Swing,391.0,370.5,39.0,601.5,543.1,525.6,10.4,7.1,Team C
RUN-01415,2025-06-26,West Plant,Line E,M-301,P-300,Day,339.1,301.1,36.0,565.1,509.8,490.6,12.1,7.1,Team C
RUN-01416,2025-06-26,West Plant,Line E,M-302,P-200,Day,498.2,478.2,55.0,543.5,494.8,478.1,10.0,6.7,Team D
RUN-01417,2025-06-27,North Plant,Line A,M-101,P-500,Day,494.0,441.7,39.0,760.1,674.6,648.9,16.2,9.4,Team B
RUN-01418,2025-06-27,North Plant,Line A,M-102,P-600,Swing,406.5,374.5,51.0,478.2,420.1,406.2,8.3,5.6,Team A
RUN-01419,2025-06-27,North Plant,Line B,M-103,P-300,Day,488.9,435.5,36.0,814.9,723.0,696.1,17.0,9.9,Team A
RUN-01420,2025-06-27,South Plant,Line C,M-201,P-200,Swing,477.8,442.8,55.0,521.2,469.8,454.5,9.1,6.2,Team D
RUN-01421,2025-06-27,South Plant,Line C,M-202,P-300,Day,477.0,432.7,36.0,795.0,714.2,687.0,17.1,10.0,Team D
RUN-01422,2025-06-27,South Plant,Line D,M-203,P-100,Swing,442.4,411.1,42.0,632.0,570.8,552.4,10.9,7.5,Team D
RUN-01423,2025-06-27,West Plant,Line E,M-301,P-600,Night,397.6,362.0,51.0,467.8,389.4,373.1,9.3,7.0,Team D
RUN-01424,2025-06-27,West Plant,Line E,M-302,P-200,Swing,375.5,334.2,55.0,409.6,367.8,355.4,7.4,5.0,Team C
RUN-01425,2025-06-28,North Plant,Line A,M-101,P-400,Swing,433.5,390.3,48.0,541.8,456.6,439.3,11.0,6.4,Team A
RUN-01426,2025-06-28,North Plant,Line A,M-102,P-100,Swing,407.6,342.7,42.0,582.3,512.6,495.6,10.2,6.9,Team C
RUN-01427,2025-06-28,North Plant,Line B,M-103,P-600,Day,384.4,334.8,51.0,452.2,404.0,389.0,9.5,5.5,Team D
RUN-01428,2025-06-28,South Plant,Line C,M-201,P-300,Swing,355.8,316.1,36.0,593.0,517.6,500.7,10.1,6.9,Team C
RUN-01429,2025-06-28,South Plant,Line C,M-202,P-400,Day,395.7,357.4,48.0,494.7,445.4,428.5,10.7,6.2,Team B
RUN-01430,2025-06-28,South Plant,Line D,M-203,P-500,Day,479.1,457.4,39.0,737.1,692.5,670.2,13.3,9.1,Team C
RUN-01431,2025-06-28,West Plant,Line E,M-301,P-300,Day,468.6,414.7,36.0,781.0,705.7,679.1,16.8,9.8,Team D
RUN-01432,2025-06-28,West Plant,Line E,M-302,P-600,Day,479.7,426.1,51.0,564.3,520.4,502.9,10.5,7.1,Team A
RUN-01433,2025-06-29,North Plant,Line A,M-101,P-100,Swing,412.8,372.2,42.0,589.7,509.4,490.1,12.2,7.1,Team A
RUN-01434,2025-06-29,North Plant,Line A,M-102,P-600,Night,371.5,315.1,51.0,437.0,383.9,369.7,7.6,6.7,Team C
RUN-01435,2025-06-29,North Plant,Line B,M-103,P-600,Swing,425.1,368.0,51.0,500.1,427.0,411.1,10.0,5.9,Team C
RUN-01436,2025-06-29,South Plant,Line C,M-201,P-100,Day,425.6,362.9,42.0,608.1,566.1,547.5,11.0,7.5,Team C
RUN-01437,2025-06-29,South Plant,Line C,M-202,P-200,Day,440.8,386.3,55.0,480.8,438.8,422.1,10.5,6.1,Team B
RUN-01438,2025-06-29,South Plant,Line D,M-203,P-500,Day,347.8,324.8,39.0,535.0,498.8,482.7,9.5,6.5,Team A
RUN-01439,2025-06-29,West Plant,Line E,M-301,P-400,Day,462.4,420.0,48.0,578.1,525.6,505.8,12.5,7.3,Team C
RUN-01440,2025-06-29,West Plant,Line E,M-302,P-300,Day,437.5,419.4,36.0,729.2,668.7,646.1,13.5,9.1,Team C
RUN-01441,2025-06-30,North Plant,Line A,M-101,P-100,Night,428.9,387.8,42.0,612.8,518.1,496.3,12.4,9.3,Team A
RUN-01442,2025-06-30,North Plant,Line A,M-102,P-200,Swing,328.9,278.2,55.0,358.7,318.1,307.6,6.3,4.3,Team D
RUN-01443,2025-06-30,North Plant,Line B,M-103,P-300,Swing,469.1,443.8,36.0,781.8,663.6,638.9,15.6,9.1,Team D
RUN-01444,2025-06-30,South Plant,Line C,M-201,P-600,Night,416.5,352.6,51.0,490.0,427.6,411.9,8.3,7.4,Team C
RUN-01445,2025-06-30,South Plant,Line C,M-202,P-200,Day,378.2,356.7,55.0,412.5,366.9,353.0,8.8,5.1,Team C
RUN-01446,2025-06-30,South Plant,Line D,M-203,P-300,Night,469.6,437.1,36.0,782.6,689.6,664.6,13.2,11.8,Team A
RUN-01447,2025-06-30,West Plant,Line E,M-301,P-300,Day,469.6,434.9,36.0,782.6,708.5,681.8,16.9,9.9,Team C
RUN-01448,2025-06-30,West Plant,Line E,M-302,P-500,Day,414.5,393.6,39.0,637.7,595.9,575.8,12.0,8.1,Team A
